structureId,classification,residueCount
5PHJ,OXIDOREDUCTASE,364
5PHK,OXIDOREDUCTASE,364
5PHL,OXIDOREDUCTASE,364
5PHM,OXIDOREDUCTASE,364
5PHN,OXIDOREDUCTASE,364
5PHO,OXIDOREDUCTASE,364
5PHP,OXIDOREDUCTASE,364
5PHQ,OXIDOREDUCTASE,364
5PHR,OXIDOREDUCTASE,364
5PHS,OXIDOREDUCTASE,364
5PHT,OXIDOREDUCTASE,364
5PHU,OXIDOREDUCTASE,364
5PHV,OXIDOREDUCTASE,364
5PHW,OXIDOREDUCTASE,364
5PHX,OXIDOREDUCTASE,364
5PHY,OXIDOREDUCTASE,364
5PHZ,OXIDOREDUCTASE,364
5PI0,OXIDOREDUCTASE,364
5PI1,OXIDOREDUCTASE,364
5PI2,OXIDOREDUCTASE,364
5PI3,OXIDOREDUCTASE,364
5PI4,OXIDOREDUCTASE,364
5PI5,OXIDOREDUCTASE,364
5PI6,OXIDOREDUCTASE,364
5PI7,OXIDOREDUCTASE,364
5PI8,OXIDOREDUCTASE,364
5PI9,OXIDOREDUCTASE,364
5PIA,OXIDOREDUCTASE,364
5PIB,OXIDOREDUCTASE,364
5PIC,OXIDOREDUCTASE,364
5PID,OXIDOREDUCTASE,364
5PIE,OXIDOREDUCTASE,364
5PIF,OXIDOREDUCTASE,364
5PIG,OXIDOREDUCTASE,364
5PIH,OXIDOREDUCTASE,364
5PII,OXIDOREDUCTASE,364
5PIJ,OXIDOREDUCTASE,364
5PIK,OXIDOREDUCTASE,364
5PIL,OXIDOREDUCTASE,364
5PIM,OXIDOREDUCTASE,364
5PIN,OXIDOREDUCTASE,364
5PIO,OXIDOREDUCTASE,364
5PIP,OXIDOREDUCTASE,364
5PIQ,OXIDOREDUCTASE,364
5PIR,OXIDOREDUCTASE,364
5PIS,OXIDOREDUCTASE,364
5PIT,OXIDOREDUCTASE,364
5PIU,OXIDOREDUCTASE,364
5PIV,OXIDOREDUCTASE,364
5PIW,OXIDOREDUCTASE,364
5PIX,OXIDOREDUCTASE,364
5PIY,OXIDOREDUCTASE,364
5PIZ,OXIDOREDUCTASE,364
5PJ0,OXIDOREDUCTASE,364
5PJ1,OXIDOREDUCTASE,364
5PJ2,OXIDOREDUCTASE,364
5PJ3,OXIDOREDUCTASE,364
5PJ4,OXIDOREDUCTASE,364
5PJ5,OXIDOREDUCTASE,364
5PJ6,OXIDOREDUCTASE,364
5PJ7,OXIDOREDUCTASE,364
5PJ8,OXIDOREDUCTASE,364
5PJ9,OXIDOREDUCTASE,364
5PJA,OXIDOREDUCTASE,364
5PJB,OXIDOREDUCTASE,364
5PJC,OXIDOREDUCTASE,364
5PJD,OXIDOREDUCTASE,364
5PJE,OXIDOREDUCTASE,364
5PJF,OXIDOREDUCTASE,364
5PJG,OXIDOREDUCTASE,364
5PJH,OXIDOREDUCTASE,364
5PJI,OXIDOREDUCTASE,364
5PJJ,OXIDOREDUCTASE,364
5PJK,OXIDOREDUCTASE,364
5PJL,OXIDOREDUCTASE,364
5PJM,OXIDOREDUCTASE,364
5PJN,OXIDOREDUCTASE,364
5PJO,OXIDOREDUCTASE,364
5PJP,OXIDOREDUCTASE,364
5PJQ,OXIDOREDUCTASE,364
5PJR,OXIDOREDUCTASE,364
5PJS,OXIDOREDUCTASE,364
5PJT,OXIDOREDUCTASE,364
5PJU,OXIDOREDUCTASE,364
5PJV,OXIDOREDUCTASE,364
5PJW,OXIDOREDUCTASE,364
5PJX,OXIDOREDUCTASE,364
5PJY,OXIDOREDUCTASE,364
5PJZ,OXIDOREDUCTASE,364
5PK0,OXIDOREDUCTASE,364
5PK1,OXIDOREDUCTASE,364
5PK2,OXIDOREDUCTASE,364
5PK3,OXIDOREDUCTASE,364
5PK4,OXIDOREDUCTASE,364
5PK5,OXIDOREDUCTASE,364
5PK6,OXIDOREDUCTASE,364
5PK7,OXIDOREDUCTASE,364
5PK8,OXIDOREDUCTASE,364
5PK9,OXIDOREDUCTASE,364
5PKA,OXIDOREDUCTASE,364
5PKB,OXIDOREDUCTASE,364
5PKC,OXIDOREDUCTASE,364
5PKD,OXIDOREDUCTASE,364
5PKE,OXIDOREDUCTASE,364
5PKF,OXIDOREDUCTASE,364
5PKG,OXIDOREDUCTASE,364
5PKH,OXIDOREDUCTASE,364
5PKI,OXIDOREDUCTASE,364
5PKJ,OXIDOREDUCTASE,364
5PKK,OXIDOREDUCTASE,364
5PKL,OXIDOREDUCTASE,364
5PKM,OXIDOREDUCTASE,364
5PKN,OXIDOREDUCTASE,364
5PKO,OXIDOREDUCTASE,364
5PKP,OXIDOREDUCTASE,364
5PKQ,OXIDOREDUCTASE,364
5PKR,OXIDOREDUCTASE,364
5PKS,OXIDOREDUCTASE,364
5PKT,OXIDOREDUCTASE,364
5PKU,OXIDOREDUCTASE,364
5PKV,OXIDOREDUCTASE,364
5PKW,OXIDOREDUCTASE,364
5PKX,OXIDOREDUCTASE,364
5PKY,OXIDOREDUCTASE,364
5PKZ,OXIDOREDUCTASE,364
5PL0,OXIDOREDUCTASE,364
5PL1,OXIDOREDUCTASE,364
5PL2,OXIDOREDUCTASE,364
5PL3,OXIDOREDUCTASE,364
5PL4,OXIDOREDUCTASE,364
5PL5,OXIDOREDUCTASE,364
5PL6,OXIDOREDUCTASE,364
5PL7,OXIDOREDUCTASE,364
5PL8,OXIDOREDUCTASE,364
5PL9,OXIDOREDUCTASE,364
5PLA,OXIDOREDUCTASE,364
5PLB,OXIDOREDUCTASE,364
5PLC,OXIDOREDUCTASE,364
5PLD,OXIDOREDUCTASE,364
5PLE,OXIDOREDUCTASE,364
5PLF,OXIDOREDUCTASE,364
5PLG,OXIDOREDUCTASE,364
5PLH,OXIDOREDUCTASE,364
5PLI,OXIDOREDUCTASE,364
5PLJ,OXIDOREDUCTASE,364
5PLK,OXIDOREDUCTASE,364
5PLL,OXIDOREDUCTASE,364
5PLM,OXIDOREDUCTASE,364
5PLN,OXIDOREDUCTASE,364
5PLO,OXIDOREDUCTASE,364
5PLP,OXIDOREDUCTASE,364
5PLQ,OXIDOREDUCTASE,364
5PLR,OXIDOREDUCTASE,364
5PLS,OXIDOREDUCTASE,364
5PLT,OXIDOREDUCTASE,364
5PLU,OXIDOREDUCTASE,364
5PLV,OXIDOREDUCTASE,364
5PLW,OXIDOREDUCTASE,364
5PLX,OXIDOREDUCTASE,364
5PLY,OXIDOREDUCTASE,364
5PLZ,OXIDOREDUCTASE,364
5PM0,OXIDOREDUCTASE,364
5PM1,OXIDOREDUCTASE,364
5PM2,OXIDOREDUCTASE,364
5PM3,OXIDOREDUCTASE,364
5PM4,OXIDOREDUCTASE,364
5PM5,OXIDOREDUCTASE,364
5PM6,OXIDOREDUCTASE,364
5PM7,OXIDOREDUCTASE,364
5PM8,OXIDOREDUCTASE,364
5PM9,OXIDOREDUCTASE,364
5PMA,OXIDOREDUCTASE,364
5PMB,OXIDOREDUCTASE,364
5PMC,OXIDOREDUCTASE,364
5PMD,OXIDOREDUCTASE,364
5PME,OXIDOREDUCTASE,364
5PMF,OXIDOREDUCTASE,364
5PMG,OXIDOREDUCTASE,364
5PMH,OXIDOREDUCTASE,364
5PMI,OXIDOREDUCTASE,364
5PMJ,OXIDOREDUCTASE,364
5PMK,OXIDOREDUCTASE,364
5PML,OXIDOREDUCTASE,364
5PMM,OXIDOREDUCTASE,364
5PMN,OXIDOREDUCTASE,364
5PMO,OXIDOREDUCTASE,364
5PMP,OXIDOREDUCTASE,364
5PMQ,OXIDOREDUCTASE,364
5PMR,OXIDOREDUCTASE,364
5PMS,OXIDOREDUCTASE,364
5PMT,OXIDOREDUCTASE,364
5PMU,OXIDOREDUCTASE,364
5PMV,OXIDOREDUCTASE,364
5PMW,OXIDOREDUCTASE,364
5PMX,OXIDOREDUCTASE,364
5PMY,OXIDOREDUCTASE,364
5PMZ,OXIDOREDUCTASE,364
5PN0,OXIDOREDUCTASE,364
5PN1,OXIDOREDUCTASE,364
5PN2,OXIDOREDUCTASE,364
5PN3,OXIDOREDUCTASE,364
5PN4,OXIDOREDUCTASE,364
5PN5,OXIDOREDUCTASE,364
5PN6,OXIDOREDUCTASE,364
5PN7,OXIDOREDUCTASE,364
5PN8,OXIDOREDUCTASE,364
5PN9,OXIDOREDUCTASE,364
5PNA,OXIDOREDUCTASE,364
5PNB,OXIDOREDUCTASE,364
5PNC,OXIDOREDUCTASE,364
5PND,OXIDOREDUCTASE,364
5PNE,OXIDOREDUCTASE,364
5PNF,OXIDOREDUCTASE,364
5PNG,OXIDOREDUCTASE,364
5PNH,OXIDOREDUCTASE,364
5PNI,OXIDOREDUCTASE,364
5PNJ,OXIDOREDUCTASE,364
5PNK,OXIDOREDUCTASE,364
5PNL,OXIDOREDUCTASE,364
5PNM,OXIDOREDUCTASE,364
5PNN,OXIDOREDUCTASE,364
5PNO,OXIDOREDUCTASE,364
5PNP,OXIDOREDUCTASE,364
5PNQ,OXIDOREDUCTASE,364
5PNR,OXIDOREDUCTASE,364
5PNS,OXIDOREDUCTASE,364
5PNT,HYDROLASE,157
5PNU,OXIDOREDUCTASE,364
5PNV,OXIDOREDUCTASE,364
5PNW,OXIDOREDUCTASE,364
5PTD,HYDROLASE,298
5PWC,TRANSCRIPTION,360
5PWD,TRANSCRIPTION,360
5PWE,TRANSCRIPTION,360
5PWF,TRANSCRIPTION,360
5PWG,TRANSCRIPTION,360
5PWH,TRANSCRIPTION,360
5PWI,TRANSCRIPTION,360
5PWJ,TRANSCRIPTION,360
5PWK,TRANSCRIPTION,360
5PWL,TRANSCRIPTION,360
5PWM,TRANSCRIPTION,360
5PWN,TRANSCRIPTION,360
5PWO,TRANSCRIPTION,360
5PWP,TRANSCRIPTION,360
5PWQ,TRANSCRIPTION,360
5PWR,TRANSCRIPTION,360
5PWS,TRANSCRIPTION,360
5PWT,TRANSCRIPTION,360
5PWU,TRANSCRIPTION,360
5PWV,TRANSCRIPTION,360
5PWW,TRANSCRIPTION,360
5PWX,TRANSCRIPTION,360
5PWY,TRANSCRIPTION,360
5PWZ,TRANSCRIPTION,360
5PX0,TRANSCRIPTION,360
5PX1,TRANSCRIPTION,360
5PX2,TRANSCRIPTION,360
5PX3,TRANSCRIPTION,360
5PX4,TRANSCRIPTION,360
5PX5,TRANSCRIPTION,360
5PX6,TRANSCRIPTION,360
5PX7,TRANSCRIPTION,360
5PX8,TRANSCRIPTION,360
5PX9,TRANSCRIPTION,360
5PXA,TRANSCRIPTION,360
5PXB,TRANSCRIPTION,360
5PXC,TRANSCRIPTION,360
5PXD,TRANSCRIPTION,360
5PXE,TRANSCRIPTION,360
5PXF,TRANSCRIPTION,360
5PXG,TRANSCRIPTION,360
5PXH,TRANSCRIPTION,360
5PXI,TRANSCRIPTION,360
5PXJ,TRANSCRIPTION,360
5PXK,TRANSCRIPTION,360
5PXL,TRANSCRIPTION,360
5PXM,TRANSCRIPTION,360
5PXN,TRANSCRIPTION,360
5PXO,TRANSCRIPTION,360
5PXP,TRANSCRIPTION,360
5PXQ,TRANSCRIPTION,360
5PXR,TRANSCRIPTION,360
5PXS,TRANSCRIPTION,360
5PXT,TRANSCRIPTION,360
5PXU,TRANSCRIPTION,360
5PXV,TRANSCRIPTION,360
5PXW,TRANSCRIPTION,360
5PXX,TRANSCRIPTION,360
5PXY,TRANSCRIPTION,360
5PXZ,TRANSCRIPTION,360
5PY0,TRANSCRIPTION,360
5PY1,TRANSCRIPTION,360
5PY2,TRANSCRIPTION,360
5PY3,TRANSCRIPTION,360
5PY4,TRANSCRIPTION,360
5PY5,TRANSCRIPTION,360
5PY6,TRANSCRIPTION,360
5PY7,TRANSCRIPTION,360
5PY8,TRANSCRIPTION,360
5PY9,TRANSCRIPTION,360
5PYA,TRANSCRIPTION,360
5PYB,TRANSCRIPTION,360
5PYC,TRANSCRIPTION,360
5PYD,TRANSCRIPTION,360
5PYE,TRANSCRIPTION,360
5PYF,TRANSCRIPTION,360
5PYG,TRANSCRIPTION,360
5PYH,TRANSCRIPTION,360
5PYI,TRANSCRIPTION,360
5PYJ,TRANSCRIPTION,360
5PYK,TRANSCRIPTION,360
5PYL,TRANSCRIPTION,360
5PYM,TRANSCRIPTION,360
5PYN,TRANSCRIPTION,360
5PYO,TRANSCRIPTION,360
5PYP,TRANSCRIPTION,360
5PYQ,TRANSCRIPTION,360
5PYR,TRANSCRIPTION,360
5PYS,TRANSCRIPTION,360
5PYT,TRANSCRIPTION,360
5PYU,TRANSCRIPTION,360
5PYV,TRANSCRIPTION,360
5PYW,TRANSCRIPTION,360
5PYX,TRANSCRIPTION,360
5PYY,TRANSCRIPTION,360
5PYZ,TRANSCRIPTION,360
5PZ0,TRANSCRIPTION,360
5PZ1,TRANSCRIPTION,360
5PZ2,TRANSCRIPTION,360
5PZ3,TRANSCRIPTION,360
5PZ4,TRANSCRIPTION,360
5PZ5,TRANSCRIPTION,360
5PZ6,TRANSCRIPTION,360
5PZ7,TRANSCRIPTION,360
5PZ8,TRANSCRIPTION,360
5PZ9,TRANSCRIPTION,360
5PZA,TRANSCRIPTION,360
5PZB,TRANSCRIPTION,360
5PZC,TRANSCRIPTION,360
5PZD,TRANSCRIPTION,360
5PZE,TRANSCRIPTION,360
5PZF,TRANSCRIPTION,360
5PZG,TRANSCRIPTION,360
5PZH,TRANSCRIPTION,360
5PZI,TRANSCRIPTION,360
5PZJ,TRANSCRIPTION,360
5PZK,TRANSFERASE,1148
5PZL,TRANSFERASE,1148
5PZM,TRANSFERASE,1148
5PZN,TRANSFERASE,1148
5PZO,TRANSFERASE,1148
5PZP,TRANSFERASE,1148
5Q0I,TRANSCRIPTION,245
5Q0J,TRANSCRIPTION,494
5Q0K,TRANSCRIPTION,247
5Q0L,TRANSCRIPTION,494
5Q0M,TRANSCRIPTION,247
5Q0N,TRANSCRIPTION,494
5Q0O,TRANSCRIPTION,494
5Q0P,TRANSCRIPTION,494
5Q0Q,TRANSCRIPTION,494
5Q0R,TRANSCRIPTION,247
5Q0S,TRANSCRIPTION,494
5Q0T,TRANSCRIPTION,247
5Q0U,TRANSCRIPTION,494
5Q0V,TRANSCRIPTION,494
5Q0W,TRANSCRIPTION,247
5Q0X,TRANSCRIPTION,247
5Q0Y,TRANSCRIPTION,494
5Q0Z,TRANSCRIPTION,494
5Q10,TRANSCRIPTION,247
5Q11,TRANSCRIPTION,247
5Q12,TRANSCRIPTION,247
5Q13,TRANSCRIPTION,494
5Q14,TRANSCRIPTION,494
5Q15,TRANSCRIPTION,494
5Q16,TRANSCRIPTION,494
5Q17,TRANSCRIPTION,245
5Q18,TRANSCRIPTION,494
5Q19,TRANSCRIPTION,494
5Q1A,TRANSCRIPTION,494
5Q1B,TRANSCRIPTION,494
5Q1C,TRANSCRIPTION,494
5Q1D,TRANSCRIPTION,494
5Q1E,TRANSCRIPTION,247
5Q1F,TRANSCRIPTION,494
5Q1G,TRANSCRIPTION,247
5Q1H,TRANSCRIPTION,988
5Q1I,TRANSCRIPTION,247
5QA4,HYDROLASE,972
5QA5,HYDROLASE,972
5QA6,HYDROLASE,972
5QA7,HYDROLASE,972
5QA8,HYDROLASE,972
5QA9,HYDROLASE,972
5QAA,HYDROLASE,972
5QAB,HYDROLASE,972
5QAC,HYDROLASE,972
5QAD,HYDROLASE,972
5QAE,HYDROLASE,972
5QAF,HYDROLASE,972
5QAG,HYDROLASE,972
5QAH,HYDROLASE,972
5QAI,HYDROLASE,972
5QAJ,HYDROLASE,972
5QAK,HYDROLASE,972
5QAL,HYDROLASE,972
5QAM,HYDROLASE,972
5QAN,HYDROLASE,972
5QAO,HYDROLASE,972
5QAP,HYDROLASE,972
5QAQ,HYDROLASE,972
5QAR,HYDROLASE,972
5QAS,HYDROLASE,972
5QAT,HYDROLASE,972
5QAU,HYDROLASE,972
5QAV,HYDROLASE,972
5QAW,HYDROLASE,972
5QAX,HYDROLASE,972
5QAY,HYDROLASE,972
5QAZ,HYDROLASE,972
5QB0,HYDROLASE,972
5QB1,HYDROLASE,972
5QB2,HYDROLASE,972
5QB3,HYDROLASE,972
5QB4,HYDROLASE,972
5QBU,HYDROLASE,446
5QBV,HYDROLASE,446
5QBW,HYDROLASE,223
5QBX,HYDROLASE,446
5QBY,HYDROLASE,446
5QBZ,HYDROLASE,223
5QC0,HYDROLASE,446
5QC1,HYDROLASE,446
5QC2,HYDROLASE,446
5QC3,HYDROLASE,446
5QC4,HYDROLASE,446
5QC5,HYDROLASE,446
5QC6,HYDROLASE,446
5QC7,HYDROLASE,446
5QC8,HYDROLASE,446
5QC9,HYDROLASE,446
5QCA,HYDROLASE,446
5QCB,HYDROLASE,446
5QCC,HYDROLASE,446
5QCD,HYDROLASE,223
5QCE,HYDROLASE,446
5QCF,HYDROLASE,223
5QCG,HYDROLASE,446
5QCH,HYDROLASE,892
5QCI,HYDROLASE,223
5QCJ,HYDROLASE,669
5RLA,HYDROLASE,969
5STD,LYASE,492
5SUK,TRANSFERASE,2900
5SUL,TRANSFERASE,1450
5SUN,OXIDOREDUCTASE,834
5SUQ,HYDROLASE,6292
5SUV,TRANSFERASE,378
5SUY,SIGNALING PROTEIN,388
5SUZ,SIGNALING PROTEIN,190
5SV0,TRANSPORT PROTEIN,2440
5SV1,TRANSPORT PROTEIN,2556
5SV2,HYDROLASE,146
5SV5,HYDROLASE,105
5SV8,HYDROLASE,208
5SV9,TRANSPORT PROTEIN,952
5SVE,HYDROLASE,558
5SVF,OXIDOREDUCTASE,1668
5SVI,TRANSCRIPTION,117
5SVN,OXIDOREDUCTASE,848
5SVO,OXIDOREDUCTASE,848
5SVX,TRANSCRIPTION,60
5SVY,TRANSCRIPTION,61
5SW3,TRANSFERASE,375
5SW4,OXIDOREDUCTASE,1456
5SW5,OXIDOREDUCTASE,1456
5SW6,OXIDOREDUCTASE,1456
5SWA,HYDROLASE,952
5SWB,HYDROLASE,1904
5SWC,LYASE,1434
5SWI,HYDROLASE,2868
5SWJ,HYDROLASE,704
5SWL,HYDROLASE,704
5SWN,HYDROLASE,594
5SWQ,IMMUNE SYSTEM,384
5SWS,IMMUNE SYSTEM,837
5SWU,HYDROLASE,526
5SWV,LYASE,531
5SWZ,IMMUNE SYSTEM,3352
5SX0,OXIDOREDUCTASE,1456
5SX1,OXIDOREDUCTASE,1456
5SX2,OXIDOREDUCTASE,1456
5SX3,OXIDOREDUCTASE,1456
5SX6,OXIDOREDUCTASE,1456
5SX7,OXIDOREDUCTASE,1456
5SXG,HYDROLASE,370
5SXH,HYDROLASE,370
5SXM,TRANSCRIPTION,646
5SXO,TRANSFERASE,413
5SXQ,OXIDOREDUCTASE,1456
5SXR,OXIDOREDUCTASE,1456
5SXS,OXIDOREDUCTASE,1456
5SXT,OXIDOREDUCTASE,1456
5SXV,TRANSPORT PROTEIN,3220
5SXW,OXIDOREDUCTASE,1456
5SXX,OXIDOREDUCTASE,1456
5SY5,TRANSCRIPTION,2325
5SY8,IMMUNE SYSTEM,613
5SYB,TRANSCRIPTION,226
5SYD,OXIDOREDUCTASE,262
5SYH,OXIDOREDUCTASE,1456
5SYI,OXIDOREDUCTASE,1456
5SYJ,OXIDOREDUCTASE,1456
5SYK,OXIDOREDUCTASE,1456
5SYL,OXIDOREDUCTASE,1456
5SYP,HYDROLASE,704
5SYR,HYDROLASE,704
5SYU,OXIDOREDUCTASE,1456
5SYV,OXIDOREDUCTASE,1456
5SYW,OXIDOREDUCTASE,1456
5SYX,OXIDOREDUCTASE,1456
5SYY,OXIDOREDUCTASE,1456
5SZF,IMMUNE SYSTEM,433
5SZU,HYDROLASE,640
5SZV,HYDROLASE,640
5SZY,HYDROLASE,640
5SZZ,HYDROLASE,640
5T02,HYDROLASE,960
5T03,TRANSFERASE,1384
5T04,SIGNALING PROTEIN,519
5T05,TRANSFERASE,1384
5T06,HYDROLASE,536
5T07,HYDROLASE,536
5T08,IMMUNE SYSTEM,1539
5T0A,TRANSFERASE,1384
5T0B,IMMUNE SYSTEM,1539
5T0C,HYDROLASE,22662
5T0D,IMMUNE SYSTEM,1539
5T0E,IMMUNE SYSTEM,1539
5T0F,TRANSCRIPTION,242
5T0G,HYDROLASE,11269
5T0H,HYDROLASE,11269
5T0I,HYDROLASE,11269
5T0J,HYDROLASE,11269
5T0K,TRANSFERASE,592
5T0M,TRANSFERASE,592
5T0N,SIGNALING PROTEIN,2400
5T0Q,TRANSCRIPTION,226
5T0V,OXIDOREDUCTASE,6312
5T0W,TRANSPORT PROTEIN,988
5T0Y,IMMUNE SYSTEM,1287
5T12,TRANSFERASE,255
5T13,HYDROLASE,376
5T17,TRANSFERASE,85
5T18,TRANSFERASE,267
5T19,HYDROLASE,323
5T1A,SIGNALING PROTEIN,508
5T1E,OXIDOREDUCTASE,445
5T1F,OXIDOREDUCTASE,445
5T1G,TRANSCRIPTION,94
5T1I,TRANSCRIPTION,151
5T1K,IMMUNE SYSTEM,892
5T1L,IMMUNE SYSTEM,892
5T1M,IMMUNE SYSTEM,904
5T1N,TRANSFERASE,85
5T1O,TRANSFERASE,341
5T1P,HYDROLASE,2784
5T1Q,HYDROLASE,1436
5T1V,HYDROLASE,546
5T1Z,TRANSCRIPTION,526
5T22,OXIDOREDUCTASE,582
5T23,TRANSFERASE,966
5T25,HYDROLASE,586
5T26,LYASE,588
5T27,TRANSFERASE,939
5T28,TRANSFERASE,939
5T29,IMMUNE SYSTEM,614
5T2B,TRANSFERASE,939
5T2D,TRANSFERASE,939
5T2E,HYDROLASE,99
5T2G,TRANSFERASE,939
5T2I,TRANSFERASE,939
5T2K,OXIDOREDUCTASE,1240
5T2L,TRANSFERASE,939
5T2M,TRANSFERASE,939
5T2T,TRANSFERASE,408
5T2U,OXIDOREDUCTASE,992
5T2V,OXIDOREDUCTASE,248
5T33,IMMUNE SYSTEM,794
5T38,TRANSFERASE,254
5T39,TRANSFERASE,254
5T3A,HYDROLASE,222
5T3B,HYDROLASE,962
5T3F,HYDROLASE,129
5T3H,HYDROLASE,223
5T3J,HYDROLASE,277
5T3N,TRANSFERASE,322
5T3O,TRANSFERASE,921
5T3P,HYDROLASE,708
5T3R,TRANSPORT PROTEIN,1617
5T3S,IMMUNE SYSTEM,1540
5T3U,TRANSPORT PROTEIN,296
5T3V,HYDROLASE,634
5T3Y,SIGNALING PROTEIN,125
5T40,HYDROLASE,634
5T41,HYDROLASE,396
5T43,TRANSPORT PROTEIN,158
5T44,IMMUNE SYSTEM,294
5T49,HYDROLASE,785
5T4A,HYDROLASE,783
5T4C,HYDROLASE,783
5T4G,HYDROLASE,783
5T4K,TRANSCRIPTION,365
5T4L,TRANSFERASE,396
5T4O,HYDROLASE,4926
5T4P,HYDROLASE,4926
5T4Q,HYDROLASE,4926
5T4T,HYDROLASE,612
5T4U,TRANSCRIPTION,116
5T4V,TRANSCRIPTION,116
5T4X,TRANSPORT PROTEIN,170
5T4Y,TRANSPORT PROTEIN,3234
5T4Z,IMMUNE SYSTEM,892
5T53,TRANSFERASE,227
5T57,OXIDOREDUCTASE,296
5T5B,IMMUNE SYSTEM,1228
5T5D,TRANSPORT PROTEIN,161
5T5I,OXIDOREDUCTASE,3664
5T5M,OXIDOREDUCTASE,1832
5T5Q,OXIDOREDUCTASE,988
5T5T,TRANSFERASE,1037
5T5U,TRANSFERASE,411
5T5V,OXIDOREDUCTASE,1678
5T5X,TRANSCRIPTION,491
5T61,OXIDOREDUCTASE,14656
5T63,HYDROLASE,371
5T64,TRANSFERASE,832
5T65,SIGNALING PROTEIN,540
5T66,HYDROLASE,582
5T67,TRANSFERASE,832
5T69,HYDROLASE,367
5T6A,TRANSFERASE,525
5T6B,TRANSFERASE,1664
5T6C,TRANSFERASE,411
5T6E,TRANSFERASE,411
5T6H,TRANSFERASE,411
5T6I,TRANSFERASE,525
5T6K,TRANSFERASE,525
5T6L,IMMUNE SYSTEM,1228
5T6M,LYASE,1584
5T6P,IMMUNE SYSTEM,878
5T6Q,OXIDOREDUCTASE,497
5T6U,HYDROLASE,215
5T6W,IMMUNE SYSTEM,385
5T6X,IMMUNE SYSTEM,385
5T6Y,IMMUNE SYSTEM,387
5T6Z,IMMUNE SYSTEM,684
5T70,IMMUNE SYSTEM,684
5T71,TRANSFERASE,260
5T72,TRANSFERASE,260
5T73,OXIDOREDUCTASE,1344
5T74,TRANSFERASE,260
5T75,LYASE,260
5T77,TRANSPORT PROTEIN,475
5T78,IMMUNE SYSTEM,878
5T7D,TRANSFERASE,756
5T7E,TRANSFERASE,756
5T7G,IMMUNE SYSTEM,768
5T7L,TRANSPORT PROTEIN,143
5T7M,SIGNALING PROTEIN,540
5T7O,OXIDOREDUCTASE,2084
5T7Q,SIGNALING PROTEIN,21
5T80,IMMUNE SYSTEM,614
5T82,HYDROLASE,90
5T84,HYDROLASE,198
5T85,IMMUNE SYSTEM,614
5T88,HYDROLASE,1232
5T89,TRANSFERASE,1554
5T8K,HYDROLASE,1992
5T8O,TRANSFERASE,698
5T8P,TRANSFERASE,698
5T8Q,TRANSFERASE,698
5T8R,TRANSCRIPTION,252
5T8S,TRANSFERASE,794
5T8T,TRANSFERASE,794
5T91,HYDROLASE,268
5T93,IMMUNE SYSTEM,440
5T95,OXIDOREDUCTASE,542
5T98,HYDROLASE,1644
5T99,HYDROLASE,1644
5T9A,HYDROLASE,3384
5T9B,HYDROLASE,268
5T9C,HYDROLASE,268
5T9E,OXIDOREDUCTASE,542
5T9F,OXIDOREDUCTASE,542
5T9G,HYDROLASE,3384
5T9I,HYDROLASE,316
5T9K,HYDROLASE,316
5T9Q,HYDROLASE,316
5T9X,HYDROLASE,1029
5TA0,HYDROLASE,1298
5TA1,HYDROLASE,649
5TA5,HYDROLASE,1298
5TA7,HYDROLASE,800
5TA9,HYDROLASE,1600
5TAB,TRANSCRIPTION,53
5TAC,HYDROLASE,316
5TAD,HYDROLASE,316
5TAE,HYDROLASE,316
5TAI,HYDROLASE,316
5TAJ,HYDROLASE,316
5TAK,HYDROLASE,316
5TAO,TRANSFERASE,433
5TB6,TRANSFERASE,119
5TB7,OXIDOREDUCTASE,1011
5TBD,IMMUNE SYSTEM,944
5TBE,TRANSFERASE,360
5TBH,TRANSFERASE,1444
5TBI,TRANSFERASE,1444
5TBJ,TRANSFERASE,1444
5TBM,TRANSCRIPTION,232
5TBP,TRANSCRIPTION,976
5TBS,TRANSFERASE,287
5TBT,TRANSFERASE,287
5TBU,TRANSFERASE,287
5TBV,TRANSFERASE,287
5TC3,OXIDOREDUCTASE,1046
5TC4,OXIDOREDUCTASE,316
5TC9,HYDROLASE,432
5TCB,HYDROLASE,278
5TCB,HYDROLASE,278
5TCD,HYDROLASE,422
5TCE,OXIDOREDUCTASE,35
5TCF,LYASE,2744
5TCG,LYASE,2744
5TCH,LYASE,2744
5TCI,LYASE,2744
5TCJ,LYASE,2744
5TCO,TRANSFERASE,360
5TCV,OXIDOREDUCTASE,319
5TCW,OXIDOREDUCTASE,319
5TD3,OXIDOREDUCTASE,644
5TD4,HYDROLASE,496
5TD7,HYDROLASE,678
5TD9,LYASE,880
5TDE,TRANSFERASE,755
5TDF,TRANSFERASE,755
5TDM,TRANSFERASE,755
5TDN,IMMUNE SYSTEM,874
5TDO,IMMUNE SYSTEM,874
5TDP,IMMUNE SYSTEM,874
5TDQ,TRANSPORT PROTEIN,166
5TDR,TRANSCRIPTION,81
5TDS,OXIDOREDUCTASE,1808
5TDT,OXIDOREDUCTASE,1974
5TDU,OXIDOREDUCTASE,988
5TDV,OXIDOREDUCTASE,2028
5TDW,TRANSCRIPTION,80
5TDX,LYASE,1088
5TDZ,TRANSFERASE,755
5TE1,TRANSFERASE,1656
5TE3,SIGNALING PROTEIN,348
5TE4,IMMUNE SYSTEM,795
5TE5,SIGNALING PROTEIN,349
5TE6,IMMUNE SYSTEM,788
